ID,reviews,location,service,price,environment,dish
97,总体来说不错，不过涨价了，原来58，现在68，米饭5块一碗，还不如选择大份了哈哈,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
99,参鸡汤味道一般，服务态度有待提高啊，什么态度…,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
111,很好吃，非常好，点赞，不过上菜很慢啊,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
118,还可以啊，饭店卫生环境也很好了，就是饭的量能小些,Not Mentioned,Not Mentioned,Not Mentioned,Positive,Negative
123,看到是团购的 立马就变脸   我们去8个人  给了四碟小菜  要增加一份 那一脸不乐意的样  告诉再不给加了。呵呵   。。,Not Mentioned,Negative,Neutral,Not Mentioned,Not Mentioned
126,服务员牛气的没活说，店里搞活动，我没看到，店员反倒推荐给我比搞活动大份，价钱贵一倍的菜品，发现后问服务员，她反倒说你没看到，我没有告诉你的义务，不会再去的店，广告都是骗人的,Not Mentioned,Negative,Negative,Not Mentioned,Positive
128,骨头锅很好，就是米饭五元一碗有些贵。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
138,口味感觉没有以前19.9时候好了，量不是很大，小菜不给免费加！11点去的时候，人不是很多，11点半几本快满了，服务员吧，不冷不淡，点菜也不冷不淡，其他的环境挺好的，就是很冷很冷很冷啊，去的时候给开的地热，好一会暖和过来！,Not Mentioned,Neutral,Not Mentioned,Positive,Negative
140,服务态度差，太咸，一般吧！要不是离家近不会吃第二次了！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
150,服务差差差！眼睛长额头上去啦 。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
155,服务态度决定一切   就这服务态度。必须差评,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
158,服务差  服务差 服务差 差差差,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
159,参鸡汤还是口味不错，冬天吃起来比较暖和，其它菜品都挺贵。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
177,还行！这个价值，小菜也不错，米饭5元一碗有些小贵,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
188,感觉参鸡汤没有以前好吃啦。服务员不够用。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
190,口味不错！价格合理！店面虽小！蛋糕很多款式！,Not Mentioned,Not Mentioned,Neutral,Negative,Positive
193,中午和同事一起去的，人很多。但为了美味也要等。味道很棒，脊骨肉也蛮多的，两人吃足够了。就是他家米饭蛮贵的，要5元。,Not Mentioned,Neutral,Negative,Not Mentioned,Positive
199,很不错，口味好，量足，就是地角不好找,Negative,Not Mentioned,Not Mentioned,Negative,Positive
203,一般吧，糯米太多了，鸡不大。太烫了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
206,非常非常棒，两个人都吃了，米饭有点贵。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
208,服务的话，基本上还是比较满意的，嗯，然后环境的话稍微人多一点的话烟味会比较重一些。餐品的话味道还是可以的。,Not Mentioned,Positive,Not Mentioned,Negative,Positive
212,可能是已经过了饭点，人不多但是服务生态度冷淡，口味很多，价格也实惠,Not Mentioned,Negative,Positive,Not Mentioned,Positive
215,味道一如既往的好，但餐具应该再干净一些先是筷子像用过了一样，碗也没洗干净，望改进,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
223,味道不怎么好，量很少，感觉没什么吃的，态度也一般吧，不想再去了。,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Negative
226,味道很正宗 量一般 米饭也太贵了 一小碗五块～,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
239,人太多了，都排不上位置。如果是一个人吃，不用点主食，参鸡肚子里有很多糯米就可以吃饱了。米饭五元一碗很不便宜啊！,Not Mentioned,Negative,Negative,Not Mentioned,Not Mentioned
242,不止一次的来了，在公司附近很方便，味道很喜欢，就是米饭5元有点...,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
247,一点也不好吃 不会再去了  服务还可以,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
254,进门能有一分钟，连个招呼的都没有…不想说太多，太差了反正…,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
255,首先说菜品质量的问题，参鸡汤上的很快，汤是开的，但鸡肉是凉的，集中的糯米根本就不粘糯，不知道是因为团购的原因才这样吗？怀疑是前天剩的鸡，而且根本就连在石锅中炖制一下都懒得弄。服务态度也很冰冷。以前关注过他家，感觉也是多年老店了，一直没机会去尝试。这次非常失望，以后不会再去他家吃饭了。,Not Mentioned,Neutral,Neutral,Not Mentioned,Negative
260,特别好的工作餐 希望上菜的时间再短点,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
264,不怎么好，贵还不好吃，跟韩国比味道差远了，以后不回去了,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
274,菜品口味一般，厨房环境不好，油烟味太重，身上的油烟味两三天才没有.,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
276,总体还不错，可能是客人多了点，服务不是十分满意,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
289,汤像清水似的 吃完回家就拉肚子,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
291,很好吃，实实在在的，来喝吧！就是停车费劲！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
292,很好吃！槮鸡汤很好喝！就是停车位没有！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
296,参鸡汤和牛尾汤的口味都不错！可能是周末人多的原因，室内空气质量不太好，建议划分无烟区，或者禁止吸烟吧,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
298,和在韩国随便一个小店吃的差距太大，鸡肚子里的糯米太硬  ，米颗粒大 ，不糯，和正宗的参鸡汤糯米里米的选材不一样，环境一般，人多时乱哄哄的，服务员态度也不热情，一副爱吃不吃的态度。,Not Mentioned,Negative,Not Mentioned,Negative,Neutral
306,参鸡汤中的鸡是鸽子般大小，食之无味，仍只可惜，无甚营养可言。也许是因为团购，辣白菜竟是酸的。单买的烤牛肉饭，30元一碗，名不副实，与“烤”无关，明明是圆葱炒牛头片盖饭。一次遗憾的经历！上当的感觉！不会再去！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
309,味道还不错、不便宜 下次点别的试试怎么样,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
319,味道挺好的，团购真是挺便宜的，两个人90，人不多环境不错，就是挺不好找的,Negative,Not Mentioned,Positive,Positive,Positive
322,蛮好的 就是量很小很小很小很小,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
328,味道不错，很划算，参鸡汤很地道，就是里面的一个服务员，态度，服务不好，老是用命令的语气就是穿蓝鞋个子挺高扎着马尾那个女服务员。而且服务火急火燎的，特别着急。我说我们是团购的，二话不说，就把我们手里的菜单抢走了我们说我们还点，，菜倒是不错。,Not Mentioned,Negative,Positive,Not Mentioned,Positive
333,为了吃这个真的走了好远才找到，挺好吃的，人不太多，两个人吃的撑得不行不行的,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Positive
339,环境一般，但是好吃，就是地方有点偏,Negative,Not Mentioned,Not Mentioned,Neutral,Positive
349,菜品很好，那个收银员的态度真不怎么样,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
351,应该是换老板了，没有原来好喝了。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
354,感觉不太值，量不多，不团也这价，中午去人还挺多的，下次尝尝参鸡汤吧,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
356,吃的特别好，饱饱的，额外点的年糕和海鲜饼，两个人没吃完，小菜也不错，人不是很多，环境还可以，韩国饮料就是好喝，不过太贵了，忘了说了，锅有点辣，没有提醒不要辣的，给全5分好评，以后会常光顾的，总得说特别的好！,Not Mentioned,Neutral,Negative,Positive,Positive
374,味道不错，那个炕对孕妇来说太遭罪了，中午人多，屋里油烟味大，回到家浑身都是油烟味,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
379,因为不是本地人，所以觉得特别不好找 被导航坑了 问了好多人才找到，但是找到后很开心 因为真的很地道 而且非常养生，真的有人参在里面 里面的糯米也很Q 服务态度特别好，服务员没有因为美团而怠慢 鸡肉也全都熟了 非常棒！,Negative,Positive,Neutral,Not Mentioned,Positive
401,脊骨锅不错，油烟味有点大，熏的衣服都是那个味道,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
429,环境好，地方不是很好找！服务员态度还算可以....菜品好吃又好看，汤汁鲜美有营养。就是服务意识需要在提高一些.物美廉价下次还会够买！上次我们俩个人吃的买了两个套餐，两种口味的烫，好看又好喝！两个人够吃！#参鸡汤# #炖牛尾#,Negative,Neutral,Positive,Positive,Positive
432,对于这个套餐挺满意的，比店内正价便宜好多，另外打包了一个白饭要5块呐…真高贵…,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
451,人比较多，环境也还好，服务再跟上点就更好喽,Not Mentioned,Negative,Not Mentioned,Neutral,Not Mentioned
464,参鸡汤好吃，送的小菜好吃，地方有点偏，整个大厦都冷清，看着瘆的慌#参鸡汤#,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Positive
466,很好吃，还要再去，就是地方不太好找,Negative,Not Mentioned,Not Mentioned,Negative,Positive
469,一直很喜欢的店，就是过了中午时间，好多团购不不能用了,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
476,位置很偏，上菜巨慢，是在一再催促下，才上来，感觉就是团购的原因，没拿当回事,Negative,Negative,Neutral,Not Mentioned,Not Mentioned
483,除了参鸡汤，就是他家的炖牛尾，非常好吃，就是份量太少，价格太贵。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
495,味道很好！和大家说的一样！但是我还是给了服务差 ，我是进去就给点餐的服务员看团购的号了 并且看她按了半天号。然后点的餐 吃完之后出来，已经做扶梯下去了，一个服务员站楼上喊顾客你买单了吗？我又上去了 她还跟下来了 您说为了28我至于逃单吗？让我感觉很尴尬 给我的理由是不是我给您点的餐。道歉的话也没有,Not Mentioned,Negative,Neutral,Not Mentioned,Positive
499,他家不团购，菜品就很贵了，口味可以，分量少。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
514,鸡汤好喝，服务差点。。。。。。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
518,因为看了很多评论，也没指望服务态度，不过男朋友说讨厌说话的语气，说完是团购用很硬的语气说还点别的吗？只点了团购，也是有别的菜品价格太高的原因，高的有点离谱。参鸡汤没什么味道，里面基本上也没参。汤也没有味道，不太好。石锅拌饭还可以，送的小菜海带特别不好吃，已经不脆了，软黏黏的，还没味道。只是尝尝，以后应该不会去了。,Not Mentioned,Negative,Negative,Not Mentioned,Negative
527,很好吃，很不错。但是服务员态度不好。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
528,服务人员的意识应提高，进门头不抬，也不打招呼！叫人服务，慢半拍，态度还冷漠！不培训么,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
550,位置有点隐蔽 去的时候下午三点了 店里都休息了鸡汤味道很赞 正好感冒多喝了点 孕妇没事就补补,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Positive
555,味道挺好，人特别多，两人位着实很急,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
568,味道一如既往的好，忙的时候要的东西总是忘，还有几个大姐态度很...希望改进，不能因为是团购就有差别对待。,Not Mentioned,Negative,Neutral,Not Mentioned,Positive
570,服务员态度实在是太不好了，摔摔打打，欠你的麽,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
573,点了好多的主食，三个人花了快3白了，点菜的人把我们团购的点错了……害的我们买单花了很多钱,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
581,口味不错   店里干净   就是服务差,Not Mentioned,Negative,Not Mentioned,Positive,Positive
589,味道不错   服务态度不是很好   点的米酒忘了没给上叫服务员瞅了一眼都不过来问问怎么回事   服务员服务意识该培训培训了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
590,味道不错   服务态度不是很好   点的米酒忘了没给上叫服务员瞅了一眼都不过来问问怎么回事   服务员服务意识该培训培训了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
602,这个差评是给今天吃的脊骨火锅的！十分的气愤！！！服务差，糊弄团购的顾客！很过分！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
605,一般吧，人挺多的，上面的榻榻米盘腿坐着好累，团购还行挺便宜，鸡汤很淡，米饭很贵，早知道还不如团个拌饭,Not Mentioned,Not Mentioned,Neutral,Negative,Neutral
629,服务质量太差，菜做的也不如以前，重点服务员点菜点错了，还问我还要不要，我说没做就不上了，自己偷偷说没做，然后二十分钟后炸蔬菜还是上了，还炸的特别丑看着就难吃，服务员还想让我留下菜还想把责任推给我们，和店长解释，我们不要，把菜放着我们的面扔了，什么服务质量，重点菜也格外难吃，别再去吃了，你们会后悔的，我从不评论，真是气到了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
636,她家服务员态度超级差劲，再也不会过来吃了，劝大家也考虑吧,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
667,点的韩式火锅，感觉不太值。里面没什么东西,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
668,没有以前好吃了，不知道为什么，哎,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
673,菜品很好吃了还想吃，就是服务员态度很令人害怕,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
687,很不错找了好久才找到的一家参鸡汤,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned
695,特别喜欢他家脊骨锅的味道，办猪耳朵也好吃，就是米饭比较贵哦,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
712,服务某点有待提升：进去入座没问题，知道你团购说叫你去门口验码，提出请服务员验证是否可行，服务员不说行，就来拿你手机，问她干什么，答去验证。再问，验证为什么拿我手机，答手机上有验证码。就不能你把码抄下来去验证吗？也许是恍然大悟，过会儿来抄码了。。。后来的服务都不错！食物味道都蛮好，就是不知道参鸡汤里其实有饭的，所以另加叫的饭多了，五元一碗，略贵的。,Not Mentioned,Neutral,Negative,Not Mentioned,Positive
716,口味不错，这个价位超划算，就是服务员的反应力有待提高唉，叫了好多遍都不放声，明明就在桌前，让她加汤喊了那么多遍，感觉整个店里的客人都听到了，双手喇叭状最大嗓门喊一句，她才听见。真不知道是没听见，还是根本不想服务。小菜可以自由加，味道超赞。其他的都可以。已经来两次了，两次对服务员态度不满意，第一次去选择没收拾好的桌，服务员的脸臭的跟什么似的，也是醉了,Not Mentioned,Negative,Positive,Negative,Positive
719,味道还不错，尤其是鸡肚里有糯米，女生一个人都吃不完，团购28比店里48便宜，只是地方不好找，还有免费茶水小菜，不错推荐,Negative,Not Mentioned,Neutral,Not Mentioned,Positive
723,一般般，不会再去了。不喜欢菜的味道。服务也不好，上菜慢。基本的韩餐店服务都没有。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
728,鸡汤还是挺好喝的，我们下午两点半去的，不知道他们家还要休息的！反正服务超级烂。你问什么都回答的你很闹心，我和朋友吃饭唠嗑还被服务员说了！（我们真心很小声的啊）我们都搞不清楚谁是客人谁时服务员了。真心超级气氛的一顿饭。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
739,味道永远那么正宗 就是人太多 环境不如从前了 大爱 强烈推荐！,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
741,常去光顾味道一如既往的好，团购很合适就是米饭贵了点呵呵,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
747,我们去的时候快下班了，服务就不怎么不样，环境也不是很好,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned
754,一切都正常，就是没有空调太热了,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
761,服务员非常冷淡，不过牛尾汤我很喜欢，还会想去吃的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
770,口味不错，这个价位超划算，就是服务员的反应力有待提高唉，叫了好多遍都不放声，明明就在桌前，让她加汤喊了那么多遍，感觉整个店里的客人都听到了，双手喇叭状最大嗓门喊一句，她才听见。真不知道是没听见，还是根本不想服务。小菜可以自由加，味道超赞。其他的都可以。已经来两次了，两次对服务员态度不满意，第一次去选择没收拾好的桌，服务员的脸臭的跟什么似的，也是醉了,Not Mentioned,Negative,Positive,Negative,Positive
771,口味不错，这个价位超划算，就是服务员的反应力有待提高唉，叫了好多遍都不放声，明明就在桌前，让她加汤喊了那么多遍，感觉整个店里的客人都听到了，双手喇叭状最大嗓门喊一句，她才听见。真不知道是没听见，还是根本不想服务。小菜可以自由加，味道超赞。其他的都可以。已经来两次了，两次对服务员态度不满意，第一次去选择没收拾好的桌，服务员的脸臭的跟什么似的，也是醉了,Not Mentioned,Negative,Positive,Negative,Positive
782,因为是团购服务态度极差，爱理不理的样子，可恶，其他还好,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
788,口味还行，服务员态度太差，可能是因为我们去晚了，爱搭不理的，点菜时我们菜点重样也不说一下，哎……,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
796,太差了，小菜根本不敢吃。肯定就是回收菜。看着完全没食欲。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
815,参鸡汤味道不错 海鲜葱饼太一般 里面全是蟹足棒 还有一点小虾仁和蚬子肉 个人觉得不值这个价钱,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
819,带朋友去的 挺满意 总去吃 除了不好停车其他都挺好,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
821,主要是汤很好喝。 菜也很好。位置不太好找#脊骨汤# #参鸡汤# #炖牛尾# #牛尾汤#,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Positive
828,第二次去了。第一次去的时候没团购。但是有打折活动。整体价格还是挺贵的。但是味道很好,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
841,整体上满分，因为本来就很爱喝汤，所以就和同事约了来他家吃饭。首先从外观环境上来说就给人一种很干净的感觉～买的团购券也很快的给验证了～等餐时间不算很长，先上来了牛肉饭，碗不算特别大，但牛肉堆的很多，都冒尖了～味道上也很不错，带点甜甜的口感～然后上来的是鸡汤，尝第一口的时候觉得味道有点淡，就加了盐，值得一提的是他家的盐好像是特质，盐粒里有灰色的粉末，不知道是什么调料，看起来很高大上的感觉～鸡汤里的小鸡肉非常之鲜嫩啊，骨头都是入口即化，鸡肚子里的糯米饭也很有特色，就是吃多了会腻～最后还打包了一个炒杂菜，不过量有点小，还要28块钱，这点希望能有所调整～总体上来说非常不错～,Not Mentioned,Neutral,Negative,Positive,Neutral
844,不团购真是价格偏贵，俩人格外单点了个炸年糕和沙拉，一共花了110左右，感觉没吃到啥玩意，而且味道一般，不新鲜，不会再去啦！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
870,好吃！微辣！下次还会去吃！地方不好找,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Positive
874,有装修味道，港湾一号扶梯也不开，空调也不开，使得环境不是那么舒适，汤没以前好喝，服务态度也差劲,Not Mentioned,Negative,Not Mentioned,Negative,Neutral
878,其实我很愿意用美团的，评价的时候尽量说好的。但是这餐饭实在是不能好评。以前我们单位在这附近，所以经常时常过来吃，但也有时不愿意来，因为服务员总是让你添点别的菜，不点的话就不愿意。虽然有时候有点不开心，但是觉得鸡汤还好就没有计较。单位搬家后几乎两年没去了，昨晚又去喝了鸡汤。天呀！以前香气扑鼻的参味没有啦，鸡肉很柴，汤也很清。鸡比以前还小多了，肚里的糯米很少很少，以前还有参须的。现在连影都看不见了，汤里一点参味也没有啦！真的比以前差的太多了。不过服务员比以前那个大嗓门的阿姨好多了，还有烤牛肉饭虽然是甜口的，味道和量真的是比吉野家不差的。这家首推的是参鸡汤，但是他家的参鸡汤实在是质量下降的太多了。,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Negative
898,石锅拌饭油太大啦 感觉上菜很着急,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
904,想提前预约，可是服务员竟然说自己很忙告诉我不能预约，去之前问团购卷能用吗？他们说能用，去了又说团购的卖完了。。。晕。。。。后来还是用了团购,Not Mentioned,Negative,Neutral,Not Mentioned,Not Mentioned
908,还算满意 味道也可以 就是贵了点,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
913,实在不满意。因为味道了不好 感觉一般般,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
915,汤品很不错，团的看着便宜，但是饮料太贵了，三份饮料加两份米饭又花了我60多大洋，结果饮料三口喝完了,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
924,跟咸很闲很咸  只有这个感觉 不划算,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
926,土豆有点少、肉是已经脱骨了、味道还行,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
930,对于一个初到大连的人来说，地方有点难找，本来以为有电梯可以上去的，结果发现二楼没有电梯。参鸡汤的鸡肉一般般，不过汤很鲜，值得一试。肥牛饭一般吧，小菜的味道挺不错的，两个人吃可能会有点少就是。总的来说还不错,Negative,Not Mentioned,Not Mentioned,Not Mentioned,Positive
931,口味不错，饮料太贵了，估计商家把菜品的钱加到饮料里了，团完60多的菜又加了60多的饮料～不过人家也没强制让你加东西，不过还是建议去的朋友自带一些水吧,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
935,真的是太差了，根本不值58，就一点茼蒿和蘑菇，蘑菇根都在里面，做的很糊弄，两小根年糕还很难吃，骨头不新鲜，俩人根本不够吃，夏天吃还跟熱，米饭5元一碗！！！太不值！！不会再去了！！这次团购很失败！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
943,味道不错、就是价格没有以前便宜了！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
961,很小很小的鸡 一点也不好吃 说好的人节操呢？,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
963,环境不错的，就是有点闷热，上菜很快，不过那个猪蹄有点小贵，总体很好,Not Mentioned,Positive,Negative,Positive,Positive
972,特别难喝 不能再去了 太难喝了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
974,汤快喝完了竟然吃了半根头发出来，服务员表示可以加汤，把汤换掉…算了吧，剩下的不喝了，之前的不想了…,Not Mentioned,Neutral,Not Mentioned,Negative,Not Mentioned
975,环境一般吧，，可能期望太高了，，服务也一般，，有个前台的小伙挺好， 菜品參鸡汤不错，很嫩，海鲜饼好吃，其他凑合。特别说说炸鸡排，，以为是炸的，，结果上来是炒的，，服务员说炒炸5鸡，，可是菜单的图片和实物完全不一样，虽说图片仅供参考，但是图片是鸡排啊，，上来的是一锅鸡块炒大白菜加3条年糕，，锅很大，，量特少，，刚一端来我行思怎么把哪桌吃剩的菜端这来了？，，，还80那，，， 坑！看大家都说脊骨火锅好吃，有机会去试试，，,Not Mentioned,Neutral,Negative,Neutral,Negative
982,停车挺不方便。我觉得真好吃啊，下次还想吃。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
997,饭菜还可以。但服务真的很差 我能说服务员一听我们是团购的菜单往桌子上一摔转身就走吗 还一副爱谁谁的样 另一个胖一点的服务员还跟另一桌团购的吵起来 另一桌当时就说她服务态度差她理都不理。我不知道你们家老板会不会来看评价 我想说既然你弄团购了就好好做 一家店的服务员就相当于门脸一样 没人消费的时候爱看一张哭丧的脸。建议好好管理一下自家服务员吧。,Not Mentioned,Negative,Neutral,Not Mentioned,Neutral
1010,地方不太好找…环境略显陈旧…鸡汤很淡…也没看见参…海鲜饼还不错点了两份…,Negative,Not Mentioned,Not Mentioned,Negative,Neutral
1011,态度太差！！！再也不会去了。问服务员事情跟吃枪药似的。味道也没有说的那么好。这样的店我想知道怎么还有那么多人愿意去！在大连去过服务态度最差的店！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
1017,地方不太好找…装修略显陈旧…鸡汤很淡…没看着有参…海鲜饼还不错,Negative,Not Mentioned,Not Mentioned,Negative,Neutral
1033,和韩国差不多，但参鸡汤味道淡，环境很不错。地方需要找一下。有机会再去！,Negative,Not Mentioned,Not Mentioned,Positive,Neutral
1038,要求不高的可以，味道真的一般，辣白菜太酸，不好吃，环境还可以，不好停车！,Not Mentioned,Negative,Not Mentioned,Positive,Neutral
1040,服务员很差，反正就是一次很不好的经历。绝对不会去了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
1041,上菜有点慢 味道还不错吧 鸡肉很软 。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
1043,菜品的味道 非常不错  就是环境差了一点儿！！总体还是 80分以上  很实在的 一个 小聚地方,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
