ID,reviews,location,service,price,environment,dish
305,菜还好，就是餐厅里弥漫着油烟味，吃好饭出来身上头发上都是，好像刚刚从厨房出来似的，不喜欢，不会再去了！,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
308,菜味很好，量不大，提拉米苏特别小，口味一般。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
318,菜实在是不好吃 真的不好吃 真的不好吃,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
326,东西都是好的。人特别多，需要等位置的。不过菜还好吧。去了好多次了！这样的东西很普遍但是很好吃。服务生反应慢，叫了半天才过来。不过送了甜品还是很开心的。#柚子水果捞# #肥牛土豆泥# #面包诱惑# 好吃的很多，不会等很久食材才会上。感觉不错的。加强,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
336,真的是特别好吃 我一个不能吃辣的人 都愿意一边出汗一边吃他们家的一个鸳鸯剁椒鱼头王 两个人吃定的团购有点多 去的时候不算高峰 上菜还算快的吧 总体感觉非常不错 以后会多多去的,Not Mentioned,Positive,Negative,Not Mentioned,Positive
353,去的姐夫家，点的蒜蓉跳跳虾有24小只，口味正好虾很嫩，粉丝也非常好吃，就是有点小贵，然后口水鸡份量少点，但是口味非常不错，亲爱的很喜欢，也算对得起这个价了，还有赠送的芒果布丁亲爱的说很好吃，除了位置靠后厨这点不太方便以外，总体来说还是相当不错的一次就餐，下次还会来，哈哈#口水鸡# #蒜茸跳跳虾# #干锅有机花菜#,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
376,环境挺好 菜的口味一般没有想象中的那么好.东西做的很一般就是环境很漂亮，不推荐！,Not Mentioned,Not Mentioned,Not Mentioned,Positive,Negative
387,价格小贵，环境很好，服务一流，第二次吃，红烧肉很棒，这次比第一次的还要好吃，个人觉得比外婆家的好吃。肉沫粉条一般，没想象中好吃，云吞还可以，上次吃的小笼包，我觉得这个店的馅食应该都不错，值得一试！嘿嘿,Not Mentioned,Positive,Negative,Positive,Positive
399,这是我去过最难吃的餐馆、而且服务员也是最醉人的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
404,他家东西不是很好吃，价格也不便宜！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
416,总体评价不错，活动的时候去的，味道不错，就是有点儿排队,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
419,一般般，不是想象中好，环境有点昏暗,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
446,一如既往的两个菜 今天的微博粉丝真难吃 鱼头还是老味道 只顾着吃了 忘记照个相了  粉丝 是不是徒弟做的呀！,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
448,以前团的不能用，现在团的折扣太小了。希望有更优惠的给顾客。菜量真的太小了，19元的排骨汤其实就是一杯汤放一块肉一块藕。少到一口就喝完。姐夫的小菜也太小气了吧？,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
461,服务还凑合、上菜微慢，口味偏辣、米饭微硬、服务态度凑合、人多环境还可以～整体较好,Not Mentioned,Negative,Not Mentioned,Positive,Neutral
464,还是很有感觉的一家店，人太多，每次都要排队啊，另外感觉不如以前菜品好吃全面。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
490,环境很好。但是味道不好吃，和以前没法比，，剁椒鱼头鱼不新鲜，，，，,Not Mentioned,Not Mentioned,Not Mentioned,Positive,Negative
492,菜品做得太难吃，而且菜量少价格高。以后不会再光顾了,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
501,南方菜，量少，吃个新鲜吧。不会再去。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
502,说实话，真的很一般，姐夫的小炒肉油太多，特别难吃，还有什么蒜蓉虾，还特色菜呢，太油腻了，端上来看这上面都是大虾，搞的一个大锅端上来，看起来特别高大上，可是下面都是粉条，纯粹就是坑，还有什么抹茶鸡蛋糕，太甜了，总体就是:又贵又难食,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
503,去了姐夫家 真心不咋地啊 服务态度不太好 、点了逃之夭夭 真是难吃到不行 口水鸡还好 粉丝要辣死了 吃完回来就生病了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
525,来的姐夫的小菜 剁椒鱼头上的很快 五六分钟 味道可以 就是隐隐的鱼腥味没法避免 有一腿也不错 酱汁很浓郁 没吃了 逃之夭夭完全被名字骗了 总体来说可以 58真是好合适 一顿饭下来70块钱 俩人还剩好多 环境太昏暗了 有点拥挤,Not Mentioned,Positive,Positive,Negative,Neutral
532,性价比不是很高，味道也很一般，但是价格确不便宜,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
539,完美，解雇DHL8地理男没啦提DHL恶鬼理亏倪敏你听,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
555,这次不知道怎么了，感觉菜品不精致了，姐夫小炒肉没以前好吃了，而且还很辣,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
578,口味还是不错，但是有的菜不太适合，主要是每次去了都要排队，排队很累,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
603,乌鸡什么汤太坑了，建议大家不要点。别的不错。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
607,还可以，赠的芒果西米露很难吃！,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
621,以前爱吃他家的苗家酸汤鱼。 可是最近这几次去在吃这菜，说实话 鱼肉没有以前多 而且 现在得鱼肉都是尾巴那块带皮的。切的特别薄，筷子一夹就碎了。味道没变，只是鱼肉和以往相比明显少还薄多了。 以前多少都会有没有刺，现在 没块鱼肉都是大大小小的鱼刺。服务员也比以前可爱许多了，菜都上完了 ，米饭也不给上。还的我们去叫她上米饭。,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Negative
623,"那个有皮蛋的凉菜忘了叫什么…味道一般 皮蛋不香也不黏 上面放了一层老干妈

酸汤肥牛 姜味超级重 肥牛肉质一般 里面还有水晶粉 和数的过来的几根金针菇 这道菜总结来说就是超级辣超级酸超级姜味重

子姜小鸡 味道还不错 略微偏油 鸡肉太碎

菇娘爱喝汤 也挺油的 没什么味道 蘑菇和枸杞应该不是熬汤的时候一起的 只是有现成的汤底 再把煮熟的蘑菇还有枸杞放进去

发朋友圈或者大众点评可以赠送甜品——别叫我杨枝甘露 可以和团购共享 

不过他家菜量都挺小的",Not Mentioned,Not Mentioned,Neutral,Not Mentioned,Negative
624,如果不买代金券有点小贵，比如37的芋头顿排骨，只有几小块肉，很难想象还卖37，感觉太不值了。菜量不是很大，6个人点了13道菜。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
628,好吃但小贵,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
637,菜量太小太小，好吃的就那几个吧！,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
645,真心感觉不太值，菜量特别少，感觉孩子去才够吃大人去根本不够吃,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
647,好吃呢！就是厨师下班太早了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
650,价格有点贵，味道一般,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
657,去一次就不会再去第二次的一家店，菜品一般，价钱也贵，餐位费没人2元！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
661,中午吃个便餐，就点了个剁椒鱼头 ，现在的服务真是很差，点完没人管了，喊人喊不到，顾客不是很多。厨师卡点做菜吗？半个小时！要是不催，下午上班都来不及。跟刚开业时候差的也太远了！ 真是很郁闷的一次用餐。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
665,还不错啊，但是这次坐的地方很挤，吃饭有点遭罪，明明有很多地方还不开放，天气不好了,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
667,太辣了，不喜欢，点了六个菜，就一个还和一点口味，去了一次再也不想去了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
668,芝士香蕉千万别点…太难吃了…其他不错,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
672,和室友去吃的 室友评价还不错 上菜速度很快 若超过半小时不上菜 他们家好像会赠送东西 味道不错 特别是剁椒鱼头#剁椒鱼头# # 彩虹焦糖炖蛋# 挺甜的 上面一层脆脆的 很好吃 可惜没吃完  夏日么么茶很好喝哦 有点养乐多的味道 两个人点了五个菜量很足 都吃不完 但感觉他家有点贵吧 下次有空还会去,Not Mentioned,Positive,Negative,Not Mentioned,Positive
673,吃的姐夫的小菜，去过很多次，就是菜量小～,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
674,菜太少。。环境不错上菜速度快服务周到就是菜量在加加就好了,Not Mentioned,Positive,Not Mentioned,Positive,Negative
678,就是人多，很少有不排队的时候，味道不错，环境一般，可能是人多，太闹，太燥！,Not Mentioned,Neutral,Not Mentioned,Negative,Positive
703,碳烤肉不推荐，猪肉味道不大好，其他还可以,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
709,吃很多次了，不错。如果代金券再实惠点就好了。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
726,总的来说都不错 也不是来一次两次了 每次必点最爱剁椒鱼头 可今天服务员推荐的姐夫小炒肉 太失望了 上完菜完全没食欲了 辣椒像是炒了好几遍似的  自己搞餐饮的 应该是急推的吧 哎 快到打烊时间了 左一个右一个服务员来催,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Negative
729,点的和以前吃的东西差不多，但是和以前比质量和口味都差好多啊，不想再去百年城的店吃了。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
731,态度不太好，菜品太一般，不明白为什么那么多人，反正我是不会再去了…,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
734,味道不如以前差的太多了。人也少了 服务也不行,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
736,现在太一般了。真是味道服务都不行啊。 不太推荐了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
738,味道好。很实惠。就是要排队。嘿嘿,Not Mentioned,Negative,Positive,Not Mentioned,Positive
753,真心觉得越来越不好吃，也没有原来那么火爆的排队情况了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
765,口味挺好，上菜太慢，服务一般般。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
773,口水鸡很好吃   #口水鸡# 干锅土豆一般还没学校食堂做的好   剁椒鱼头那么多推荐的怎么还那么难吃       我和我同学都吃出来了土腥味  也就是有活动才来吃  以后再也不想吃姐夫的小菜了   感觉越来越不用心了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
774,只能说刺激消费，又加了100块钱，不合适啊不合适，味道跟我不是很搭,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
777,不错吧 就是人太多  等了好久,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
784,都说好吃一去吃一顿实在太难吃了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
789,量少了很多，有些贵了，上菜挺快些,Not Mentioned,Positive,Negative,Not Mentioned,Negative
804,鸭腿很好吃，焦糖蛋那个真心是香腻啊，鸡爪和在杭州吃的弄堂里一路子出的，味道比弄堂里差一点，不过也挺好吃。鸳鸯鱼头对我来说有点吃不习惯，不过爱吃的很爱吃，客人吃了很多，脑瓜吃吃很软，臭豆腐没有街边的好吃，最后跟服务员说退两瓶酒说了好几遍，她也听懂了，竟然上来就给我开了，喊都没喊住，惊呆了。总之，环境很小资，当然价格也是。,Not Mentioned,Negative,Neutral,Positive,Neutral
815,菜品一般般，可能是分那家店吧，服务不好,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
816,经常去，非常好，等位非常不合理！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
821,味道很好，服务也不错，就是场地小点，略微有点挤，推荐,Not Mentioned,Positive,Not Mentioned,Negative,Positive
823,去的姐夫的小菜，点了最火的剁椒鱼头，但是感觉一般，总体的价位比较高。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
826,东西不错，喜欢吃，只是赶上饭点儿去的，人有点多，等了好一会儿,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
827,味道还可以吧，这家就是一点小贵，,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
834,好吃，就是量太小，环境也不错！,Not Mentioned,Not Mentioned,Not Mentioned,Positive,Negative
836,口感服务都很好 满意 三个人吃 挺好哒 奏是饮料略贵,Not Mentioned,Positive,Negative,Not Mentioned,Positive
869,不错好吃，菜量少，人多，服务不到位，位置可以,Positive,Negative,Not Mentioned,Positive,Neutral
874,菜品非常精致，盘子很地道，周围环境更是没的说，很别致的装修风格，适合约会，小聚，很小资的地方，酸辣土豆丝是我吃过大连市菜馆里最好吃的一家，甜点甜而不腻，麻辣味道很爽，口味偏重些，喜欢酸辣的童鞋们可以去了，建议避开就餐高峰，需要等很久#柚子水果捞##面包诱惑##泡椒酸辣土豆丝##金桔蓝莓山药##剁椒鱼头王##蓝莓酸奶##莲藕排骨汤#,Not Mentioned,Negative,Not Mentioned,Positive,Positive
881,点了牛蛙，真心一般啊，上汤土豆泥肥牛量少的可怜，呵呵,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
883,味道环境都不错很适合年轻人 对于能吃的就不推荐了,Not Mentioned,Not Mentioned,Not Mentioned,Positive,Negative
904,菜品口味一般，价格有点小贵，其它还行，环境挺好,Not Mentioned,Not Mentioned,Negative,Positive,Neutral
910,味道还可以  量少  没吃完就要求买单让人有点不舒服,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
912,太一般了，环境一般，口味很不好，服务态度差,Not Mentioned,Negative,Not Mentioned,Neutral,Negative
918,很好吃，就是总有排队的，不敢去。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
927,味道挺好就是下饭菜  没吃没吃完就要求买单 就好像吃完能不给钱似的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
932,四星给百年城的活动，很给力，吃的姐夫的小菜，上菜慢，偏辣,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
971,去过很多次，就是姐夫小炒肉比以前辣了点，送的东西还是很抠门,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
974,第二次吃姐夫家的小菜 决定以后不再去了 酸汤肥牛感觉像剩菜一样 跟以前不一样 难道团购便宜就要降低品质吗？,Not Mentioned,Not Mentioned,Neutral,Not Mentioned,Negative
982,老客户了，感觉环境不错。朋友聚会很好的地方。#蒜蓉虾# #口水鸡# #草莓香草黄金砖块# #上将肥牛土豆泥# #面包诱惑# 这几道菜超级棒，强烈推荐！就是上菜速度有点慢！菜量适中。环境很有特色！总体感觉还是很棒的。肥牛土豆泥很值得一试！,Not Mentioned,Negative,Not Mentioned,Positive,Positive
1008,很好吃。。最爱剁椒鱼头，只是有点小贵，其它菜品量有点小啊。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
1015,还可以吧，其实没优惠多少，每桌只能用一张,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
1017,超级难吃、剁椒双鱼头一点儿味都没有、就是把鱼泡在汤里的、鱼的泥腥味特别重、,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1023,就想吃个牛蛙 结果就一点小碎块 连个腿都没有 全是配菜 跟以前的一点不一样 特别少,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1027,排队，菜一般，油较大，量小，餐具还收费，还那,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Negative
1028,环境蛮好的，可能是菜点的不好吧，挺辣的。,Not Mentioned,Not Mentioned,Not Mentioned,Positive,Negative
1042,还可以第一次我就不是不能怎么吃辣的，就是有个地方充电就好了，服务员竟然告诉我吧台不能充电没有地方，哪有这样的啊认识不满意！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
1049,团购时说明可以打包购买，去的时候姐夫小菜却不让打包，很无奈。,Not Mentioned,Negative,Neutral,Not Mentioned,Not Mentioned
1055,量太小了！！！3个人至少5个菜，要不然不够吃～～～,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1070,这是第一次去姐夫家。刚进去就好几个服务员大声吆喝着欢迎光临姐夫家，哈哈。姐夫家的装修好奇特，墙上有好多80年代那种皮箱子，怀旧感好强。他家菜单看起来就很有食欲，导致我们两个人点多了。。最后都没吃了。桃之夭夭因为喜欢这个名字，点来试试，但有点失望，既没有桃子味也没有桃花味，不知道是什么。还有那个奇异果的饮料，没有奇异果的味道，倒是好大的薄荷味，喝第一口我以为我咽了口牙膏。。菜的味道都不错，下回还去。不过我看这团购貌似不太合适诶，没有他们店里的会员卡合适。#姐夫的小炒肉#,Not Mentioned,Positive,Negative,Positive,Positive
1105,越来越差劲。不好吃。服务也不好了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
1113,量小 口味不錯 不要在飯點來 排隊很長 常吃飯的地方！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
1124,不错哦  下次还会去的  就是量小,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1129,我吃的是#彩虹焦糖炖蛋##口水鸡##辣椒小炒肉##干锅土豆片#，口水鸡的味道还是不错的，不喜欢焦糖炖蛋，太甜，有点腻，土豆片也一般吧，环境挺好的，价钱偏贵点。,Not Mentioned,Not Mentioned,Negative,Positive,Neutral
1143,不错，挺好的。就是菜量少点。。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1147,臭豆腐不推荐，只有臭没有香。小炒黄牛肉里面牛肉很少。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1153,味道还可以，就是有的菜量太少了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1158,不会再去了，不好吃,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1159,不好吃！量小！去了一次再也不想去的地方,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1164,环境不错，菜量小，位置挺好找的，上菜挺快的,Positive,Positive,Not Mentioned,Positive,Negative
1171,味道尚可，油用的太多，感觉太油腻；就餐环境一般，灯光昏暗可能是为了营造效果吧，但是空气流通不畅，油烟味很大；脱下来的衣服没有衣服罩，衣服上全是油烟味。服务员的培训要加强，服务意识还需要提高！剁椒鱼头的味道还是不错的！,Not Mentioned,Neutral,Not Mentioned,Negative,Positive
1176,中午饭点，上菜慢，等了半个小时，催了3次,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
1178,环境太黑了,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
1179,一般般、性价比不高，菜量小，就是广告打的响,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
1188,和同学去吃、环境挺特别、价位略高、菜量xiao,Not Mentioned,Not Mentioned,Negative,Positive,Positive
1191,环境很好 有特色有情调 就是太昏暗了 稍微明亮一些就餐会更舒服 ！上菜速度还可以 饭口时间需要等位 又会买单很便捷 不过加他们家的微信成为会员更优惠！饭菜精致 味道也很赞 不过我点的羊排真的只有排骨没有肉 一个盘子里的菜除了辣椒就是蒜薹 最后就是骨头 这个挺让我失望的 怎么说也好几十块钱呢 像样的肉都没有！别的菜还可以 不过鸡蛋羹不好 大家最好别点了！总体不错 希望有些地方改进 别因小失大不划算！,Not Mentioned,Positive,Negative,Positive,Positive
1210,服务木木的，不问有何优惠都不说，问了也是木木的，整体一般。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
1221,不好吃、感觉不好、太贵。不便意…………,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
1223,去的是姐夫的小菜。酸汤肥牛里的肉不是肥牛，还很老；粉条也没熟，都是硬的…从没吃过这么差的,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1244,姐夫的小菜太难吃了。排半天，还那么难吃。进去没吃几口就去吃别的了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
1249,个人感觉不好吃，不知道为什么总是排队可能大家口味不太一样,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Negative
1257,菜量少.味道还不错.服务就一般了.不过毕竟不收服务费的地方，也不能要求太高,Not Mentioned,Neutral,Not Mentioned,Not Mentioned,Negative
1265,三人158，一桌只让用一张券！,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
1271,蒜蓉跳跳虾变味了，真心难吃，就是粉条炖大虾，下次不会在去了啊,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1275,真心不好吃，不知道为什么那么多人喜欢他家,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1307,菜品味道不错，价格合理。服务员态度不好,Not Mentioned,Negative,Neutral,Not Mentioned,Positive
1328,菜都可以，站在厨房门口那个女服务员不咋滴，态度有毛病.,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
1330,好吃 味道不错的餐厅 就是有点小贵,Not Mentioned,Not Mentioned,Negative,Negative,Positive
1334,很久之前去的，忘记评价了，从开发区跑去的，在门口排队也排了很长时间,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
1338,菜量小，太辣一般般，下回不去了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
1357,昨天在百年城店吃的，环境口味还不错，就是上菜太慢，服务态度很一般,Not Mentioned,Negative,Not Mentioned,Positive,Positive
1366,东西还挺好吃的，就是服务态度很差,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
1377,口味不错 就是桌子太小 菜都放不下  送的豆花还好 油条菠萝不错 喜欢小炒肉  上菜速度很快 饮料不喜欢 #土匪猪肝# #彩虹焦糖炖蛋# #干锅千叶豆腐# #奶黄包#,Not Mentioned,Positive,Not Mentioned,Negative,Neutral
1386,环境不错，东西有点儿略贵，其他还可以゛,Not Mentioned,Not Mentioned,Negative,Positive,Neutral
1388,服务比较差劲，蒜蓉跳跳虾真的很好吃,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
1392,虽然有点小贵，但是菜都超级好吃，特别喜欢提拉米苏，还有彩虹蛋,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1395,很好吃。经常来的。就是现在的折扣不如之前了,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
1400,菜太咸了，服务还可以，环境也不错，就是口味不行,Not Mentioned,Positive,Not Mentioned,Positive,Negative
1403,灯光昏暗 吃个剁椒鱼头 做了三遍都没熟…,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
1415,口味不错，环境也行。牛蛙太不划算。,Not Mentioned,Not Mentioned,Negative,Positive,Positive
1422,菜很实惠，味道棒棒哒，上菜速度也是在半个小时之内上完，没啥说的好评好评好评！,Not Mentioned,Negative,Positive,Not Mentioned,Positive
1425,环境不错，服务也很到位，就是略贵呀！,Not Mentioned,Positive,Negative,Positive,Not Mentioned
