ID,reviews,location,service,price,environment,dish
143,11点来的，刚开餐，所有的热菜都是凉的，菜品少，牛排都是小散块，托盘不热，鱼排裹了一层鸡蛋，可能不够新鲜吧，下次再也不来了。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
144,不怎么样啊，什么东西也没有，而且服务员还推销，不要就不管你了！总之一点也不好，去了就后悔！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
145,东西太少   上菜慢   没有以前好了   一般吧,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
146,就没有以前的好吃了！再也不想吃了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
147,虽说是连锁，每家爱斯米牛排味道都不一样，这家不怎么好吃，菜做得也不好，我们并排三桌的牛排服务员一再上错,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
149,我们点完了以后一起的比我们慢的都上了，我们的都不上，叫服务员催了好几次都没上，最后有一桌要完了餐人走了的牛排给我们了，到我们走自己的牛排都没上,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
169,比原先差老了，咖啡只喝两杯就没有啦，牛排也是左等不来，右等不来。好不容易上来一盘，竟然还告诉番茄酱还没调好。下次肯定不会再来了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
174,口味一般，菜品不丰富，牛排都煎糊了，价格还偏贵。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
175,牛排挺好吃，菜也不错，。    环境有点....,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
178,牛排数量多 可选择的也多 但味道一般 价位比以前贵了 有些不太值,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Neutral
182,口味赶不上其他店，这家店是我来过吃的最差的一家店，服务也赶不上其他两个店，盘子我都放了好久都没人收拾，服务员都没个精神头！怪不得这个店不用排队就来了！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
191,上菜速度慢，秩序混乱，都糊了，口感很差，桃罐头还有烂的，再也不会来佳兆业店了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
195,味道还不错。但是第一份以后就太慢了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
200,中午领女儿去的，就是上菜比较慢，等的时间太长,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
202,味道不错，点餐太慢，第2份牛排还没上，1小时就过去了！！！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
215,越来越不如从前了，伤心了，粤式都没有了，哎。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
216,味道一般了，肉越来越小，尤其是LA牛肋，几口就吃没了，等了半天下一个还是那么小，能不能实在一点，让我们少点两回。还存在服务员给上错牛排的情况，无奈,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
221,来很多次了，本来挺开心的，但这次真的要气死了，点的第一份鱼排等了很久，一直没催促，后进来的两桌都齐了，鱼排也没上，问服务员帮忙催一下，之后以爆满先来后到为由拒之。同伴的第二份鱼排都上了，我的第一份也没上，真心怒了！最不爽的一次,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
222,这次是在火车站前那个商场里面吃的，没有罗斯福店做的细致，牛排上来时都糊了，隔壁桌美女的也是一样，很郁闷，就算顾客再多也不应该糊啊，下次还是去罗斯福店吃吧。,Positive,Not Mentioned,Not Mentioned,Not Mentioned,Negative
229,以前很喜欢来他家，牛排味道不错，不过这次来对服务有些失望，可能是换了新服务员的原因，态度不是很好，牛排上的慢就稍微问一下，服务员就很不耐烦的问是第一份吗，怎么不是第一份就应该慢呗，最可笑的是你们和别的顾客有了争执，好几个服务员在旁围观，叫点餐叫了好半天都没人搭理，就是在那看，逗死，要不是牛排味道不错真心不想再去了……,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
232,扇贝里还是有沙子，牛排味道还是不错的！可惜没看到红酒！,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
234,菜品还是一如既往的好 不过服务是不咋能跟上 服务员都 愣头愣脚得 不知道咋培训得 真的太需要加强了 环境到是还可以,Not Mentioned,Negative,Not Mentioned,Positive,Positive
235,菜味一般其他还好，牛排上的慢～～～～～～～～～～～,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
241,菜品不错'就是服务跟不上'不是点错就是上错'郁闷死了'真心考虑下次要不要去,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
251,口味一般服务一般，菜类很少，牛排特别小，二个女的，每人要了三份，西瓜不太新鲜，上菜类很慢，有些没了，二个小时也没添加，还在那放着，不怎么好吧其实，不知道别的店啊是不是也这样的。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
257,环境一般般吧，吃的不是特别多，牛排还可以，就是不知道肉是否新鲜，上菜比较慢，还经常上错，可以自己泡茶叶不错，不喜欢喝饮料，喝点茶水还帮助消化，水果还是不错的，补东西挺快的，挺火的，有俩比较好吃，但是忘了叫什么了，。。。擦擦擦擦擦擦擦擦擦擦擦擦擦,Not Mentioned,Negative,Not Mentioned,Neutral,Neutral
275,佳兆业店比福佳店环境好，牛排的味道也好，上次在福佳吃的，所有牛排都一个味，而且面还是串烟子味，这次在佳兆业吃的，味道真的不错，就是上的速度有点慢,Not Mentioned,Negative,Not Mentioned,Positive,Positive
281,牛排还不错 环境也不去 值得一去,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
288,还不错！就是地方太小，菜品太少，感觉没什么吃的,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
294,非常棒，肉比上次能多了，喜欢啊，贵就是好吃,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
301,还可以吧，人不多，三点去的，服务员那时候就一两个，脾气不咋好。牛排三份够了，其他的自助也没拿什么。牛排味道不错。八分熟和全熟区别不大。喜欢吃饭稍微热闹点的地方。还是推荐吧,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
310,牛排管够，有的服务员服务态度不好！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
314,味道还可以，就是牛排上的有点慢,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
316,第二次来了，好像涨价了，上次团购是59--这次贵了几元钱，服务还是不错的，牛排依然那么嫩，那么好吃，水果上的不及时，总体来说还是比较满意的,Not Mentioned,Neutral,Negative,Not Mentioned,Positive
317,吃的好开心啦 就是上的有点慢 三个女汉子每个人吃三份也是醉了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
331,食物很美味～种类也够丰富～人特别多，感觉好像没空调，什么时候去都是特别燥热……,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
334,很喜欢，不过感觉佳兆业的服务不是很好，服务员都很急躁，牛排和往常一样好吃，吃的是普通的牛排，下次可以试试高级的那一种牛排,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
336,牛排口感真的很一般，这75的价位也别指望好到哪里，人多环境嘈杂，带孩子去的，小孩子还是吃得很满意！,Not Mentioned,Not Mentioned,Neutral,Negative,Neutral
337,牛排等的时间长，味道不错，没有服务员及时收拾空盘。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
343,之前去过7.8次了，不过都是福佳店，佳兆业还是第一次去。首先是牛排口感，肉筋比以前多了不少，口感也不如之前嫩。味道倒是差不多，只是大小小了一圈。可以理解，毕竟要考虑成本，不过既然是以牛排为招牌，我认为有必要在牛排上多下功夫。其次是饮料，一个字，甜。我7点吃完，11点了嘴里还有一股不自然的甜味。最后说下上菜速度，本人吃货一枚，之前一般都得吃4-5份牛排，这次吃了2份，不是因为我饭量减了，是因为上菜太慢，5点到，第一份牛排5.25上来，第二份6.30上来，虽说是晚饭高峰期，但作为商家，有必要做好应对的准备。这也是我不满意的地方！总之，失望大于满意。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
346,晚餐时间去的，在服务员介绍的第一反应就是想离开了，吃完更是后悔，半个小时后又吐又拉！肉质不新鲜，以后再也不去了！花这个钱真心不值！,Not Mentioned,Neutral,Negative,Not Mentioned,Negative
349,味道一直都是那样  服务员喊半天也不来,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
358,因为时间点去的不对吗？服务感觉很烂哦 桌子上面是前桌客人的的嫂东西 喊了好多遍服务员最后才慢悠悠的来 我们最后还是换桌了 东西说实话蛮一般 因为朋友想吃才去吃的 牛排味道都差不多的样子,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
361,牛排吃的好撑，味道不错，不过服务员有点不爱搭理第二次点餐的客户,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
364,不错，就是感觉服务员有点。。。千万别在换菜品的时候去！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
380,味道很好，只是上菜的速度太慢了，可能是中午高峰的原因吧,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
385,吃着挺好吃的，就是服务员老不来，点个餐要等好长时间，等的时间特别长,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
386,第一次来吃，菜的口味挺好的，就是牛排上的速度太慢了，我旁边有一桌都吃完走人了，服务员才把牛排给端上来，,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
405,味道不错，就是上餐太慢，希望能快点,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
410,吃过很多次了，越来越差，牛排你说几分熟都是没熟的，切开都是红的5分都没有，根本不好咬，给我热了两次也没好多少，旁边的人也都是这样，服务人员态度也不好，总之也许以后可能不会去了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
412,还不错吧，刚开始被服务员无视了，可能比较忙吧……,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
415,去晚了吧 反正服务员一直推销 而且也不剩啥了 吃完就关了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
430,今天情人节、因为人多 所以牛排上的特别慢。个别服务员看到桌上有空的盘子 就当没看到，你不叫他 他就不给你撤...  总之服务不是很好。牛排味道一般，什么黑椒还是川辣的，一点都没吃出来... 不知是因为人多菜品质量下降了，还是一直就这样 就不得而知了。 总之，不想再去这家吃了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
431,上的太慢，除了牛排，其他的都没啥吃的了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
434,人比较多，排了好久才排上，嗯，吃的不错挺好的，喜欢那里的冰咖啡。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
436,牛排还算可以，就是服务差了一些，有个什么组长牛逼哄哄的，牛排上的也比前两次慢。还没吃饱就到关门时间了也是醉了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
437,一個女無服務員，超級討厭…投訴…,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
442,还可以就是菜品太少了 要是在添加一些就太好了 有时等牛排时间太长了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
447,总体还是不错的 非周末中午去的人不是很多 地面很滑走路小步移动,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Not Mentioned
451,都是生肉！然后服务态度不好！然后上肉太慢！太慢还是生肉,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
454,菜品，还行，，服务还行，，牛排上的稍微有些慢了，，热乎气不是很足，鸡蛋也没怎么熟。最后。。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
461,环境不错，但是服务员服务比较混乱。牛排都糊了，感觉吃饭的好心情都没有了,Not Mentioned,Negative,Not Mentioned,Positive,Negative
463,就是上牛排太慢了，味道还可以，还没怎么吃就已经被别的东西塞满肚子了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
470,东西越来越少了，寿司里的米饭都硬了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
480,口味挺好的，就是个别的服务员态度太差,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
482,中等偏下，去的佳兆业店。菜品种类不多，点心和冰淇淋都很硬，饮料不知道兑了多少水全都巨难喝！鱼排没有味儿。店里油烟味儿略大。点菜的男服务员吊儿郎当的。总之不推荐。,Not Mentioned,Negative,Not Mentioned,Negative,Negative
483,经常和老公去吃饭，老公是食肉动物，特别喜欢吃牛排，外面单点牛排太贵，正好自助牛排解决了他既想吃牛排，又不会花很多钱的想法,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Not Mentioned
485,产品很不错   就是第一个牛排好  越往后上 越不好   什么糊的啊  肉厚的   牛排大小差距很大   不过对的起这个价钱   能吃的很划算,Not Mentioned,Not Mentioned,Positive,Not Mentioned,Negative
487,我是习惯好评，服务态度有点不好，叫好几遍才能听见，炸鸡块也不怎么好吃。油太大。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
489,牛排做的不好吃都比较生肉不好不过里面的别的做的不错,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
490,牛排凑合吃 其它的自助菜品 超难吃,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
493,一如既往的好吃，就是上牛排太慢了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
494,牛排很不错，就是服务态度有点冷。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
499,很好吃，比较实惠，，环境一般般，上菜略慢,Not Mentioned,Negative,Positive,Neutral,Positive
503,确实可以口味不错 关键价钱合理 适合俩仨好友 不给满星是因为同去好友多了牛排上的比较慢,Not Mentioned,Negative,Neutral,Not Mentioned,Positive
504,第一份牛排等的就好久，不好吃 点了三份一样的牛排 不一样的味道不知道怎么回事 北极虾一股怪味全是黑头 再也不想去了 还不如出去吃牛排 单点的一半好吃  美团还每份加收了五块钱,Not Mentioned,Negative,Neutral,Not Mentioned,Negative
506,特别特别好，上菜再能快点就好了。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
508,上个菜半天不来 等了一个小时！！！ 简直了哈哈哈 菜品倒是挺好吃 但是也禁不住这么等吧 开会上了三遍牛排都不是我们要的 真是醉了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
523,就是有点慢啊 样式倒是很多 人也挺多的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
529,还行，菜品比较少。北极虾个头特别的“大”！我都吃惊了。牛排上的速度太慢。而且是厨房的工作人员端出来的，我只想问一下。衣服这么脏是想向客人证明工作特别勤奋认真。没时间衣服嘛？完全没有食欲。,Not Mentioned,Negative,Not Mentioned,Negative,Positive
531,上菜速度超级慢！中午去的，等了40分钟才吃到！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
533,菜品一般，觉得吃的很忙道，中间的位置很小，没有地方放衣服，没有觉得有特别好吃的菜，嗯，牛排里的面条不好吃，煮的要不就是没到火候，要不就是太烂啦，建议提高质量。,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
544,一如既往的好吃，就是速度有点慢。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
549,店是说是新开的，感觉东西不太全，而且地方也很小，味道也很一般，但是服务还是很好的。。,Not Mentioned,Positive,Not Mentioned,Negative,Neutral
554,牛排还是很好吃的，配菜也多了许多新花样，但是这个服务太让人糟心了，点个餐互相推卸，喊了4个人才点上，餐给上错了，还死不承认，告诉我就这样，当我第一次吃牛排啊，这个态度我都想把牛排扣她脸上，反正是吃的很不开心，希望能改进下服务生的素质。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
557,不错味道很好，就是上的有点慢，牛排味道很好！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
561,口味很好，品种多，就是人多上牛排比较慢,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
567,我真不想给你差评的 第一块牛排就等了半个小时  牛排都是不熟的 五分熟都没有 配菜我不怎么好吃  饮料还是听多的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
569,服务员怠慢 上菜不是很快 加20的菜品还不错 不加的不好吃,Not Mentioned,Negative,Neutral,Not Mentioned,Neutral
570,口味不错，可惜加餐时间太长！足足等了40分钟，蛋挞非常好吃。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
572,店里的服务员服务态度太差，点餐时服务员态度像赶着去投胎一样。菜品肉类，总是出现生的，带血丝的，即使人不多上餐也很慢，而且经常上错桌！,Not Mentioned,Negative,Not Mentioned,Negative,Not Mentioned
574,周六去的、人很多、要等坐。牛排还行就是上的有点慢、等牛排上来了我们吃别的东西都快吃饱了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
579,必须说一下，服务太差了。客人点餐叫服务员，一个个都像客人欠他钱似的。实在太失望了。以前就领教过他家这种服务态度了，觉得忍忍就过去了，至少东西还不错。现在连东西也次了。新添了几种牛排，团购的要每位加20才能点。想尝新就加了，结果这下可毁了。我们和邻桌加钱的牛排反而比别的没加钱的还慢，等1个小时第一份都没上，太气人了。怎么多花钱的就该死了啊！真是，没这么大能力就不要整这么大的活，忙不过来就老老实实做之前那几样就完了呗。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
580,菜品一般  环境也够吵杂 不过牛排自助挺好,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
593,东西还可以啦 就是牛排上的太慢了 点一次等好久 其他还不错,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
594,牛排就没有熟的   服务态度极差,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
606,可以无限点 第一次去吃了一份就饱了 味道感觉一般 小桌子和旁边离得好近 不喜欢,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Neutral
608,味道还好，去了每个人又加了20元升级了一个套餐。服务极差！第一次用这么严重的词，真的是及差，上牛排的服务员态度很差！收拾桌子的小男孩更是差的无可挑剔，从来没见过这么差的服务员，素质低下，用眼瞅客人！其他女服务员都不错，下次不会再去这家店了，大家也谨慎。,Not Mentioned,Negative,Neutral,Not Mentioned,Neutral
609,挺好吃，特别是苹果那个，就是人太多了晚上，特别吵，铁板海兔也挺好吃的，,Not Mentioned,Not Mentioned,Not Mentioned,Negative,Positive
611,好好好，都来好几次了，，自己去吃的，饭量太小没吃多少就饱了,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
612,已经是第三次来了，价钱贵了几块钱，牛排的味道没怎么变，但是鱼排变得非常难吃，不新鲜。菜品也没之前好了。还是前两次好。,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Negative
615,点餐太乱，点四份牛排上两份就完事了，那两份不上了，要七分熟的牛排，上来都是糊的，再也不来了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
621,环境还可以，价格也不错，但是东西太少了，而且水果都是坏的，有一点比较好，牛排不限量,Not Mentioned,Not Mentioned,Neutral,Positive,Negative
622,一直去他家！菜品没怎么变！就是牛排上的比以前慢了！而且慢了不是一点儿！吃完饭坐了一会儿！就有服务员过来催！说时间到了！不是两个半小时吗？再说了今天也不是人多！就是在那唠会儿磕儿！一共能有两个小时！就开始催了！不过习惯给满分！只能是希望店家活一些吧！,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
624,牛排口味挺好的，但是我觉得加不加那20块钱没什么区别，牛排能吃几块啊？热的饮料也少，服务员太少，半天找不到人。需要提高服务质量。,Not Mentioned,Negative,Negative,Not Mentioned,Positive
636,牛排不错上的有点慢配的意大利面不是太好 披萨根本不地道,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
637,越来越不好了，不是高级的团购服务员都爱答不理的,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
638,味道还可以，就是上菜有点慢，服务一般吧,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Positive
644,上菜速度太慢了，等第二份牛排的时候都已经等不及要走了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
648,总体还不错，不过再点的时候等了半个多小时,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
649,没有以前好吃了，牛排总不熟，菜不好吃,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
651,儿童牛排好吃，不过涨价后，好多东西都没了,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
652,本来吃的挺好的，结果加一份牛排的时候，第一次上来里面全生的，能有2分熟，麻烦服务员拿到后面做熟点结果就像照片那样的了，整个面有不同的糊了的，根本吃不了。说好的自助牛排呢？就因为我再要了一份，你们不开心了吗？你们所谓的随便吃就是这样的吗？商家你们的诚信呢？,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
654,种类少 环境太一般 肉也不太嫩 非常不满意,Not Mentioned,Not Mentioned,Not Mentioned,Neutral,Negative
661,菜品少得可以  没什么吃的还凉  服务倒是还行,Not Mentioned,Positive,Not Mentioned,Not Mentioned,Negative
664,上菜特别慢  服务态度还凑合 总之吃个饭气人,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
667,牛排太多筋，咬不到，海鲜太少，没有河蟹了！,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
672,八点进店不告诉八点半关门 进去呆不到半个小时 东西都收起来了 吃什么 牛排全是筋 真是服了 这真是吃过最差劲的自助餐  点份牛排 也都糊了 鸡蛋意大利面也都没有了 真是不知道能说什么,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
674,个别服务员态度不好,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
676,这个价位牛排不是很好，筋太多，口感差。,Not Mentioned,Not Mentioned,Not Mentioned,Not Mentioned,Negative
678,之前吃过好多次，感觉很不错。但是这次真的挺失望。服务员态度不好，点菜乱糟糟，我们五个人，就基本没上对过菜，问是什么牛排，竟然说不知道.....八分上全熟，莎朗上黑胡椒...简直崩溃,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
679,一星都不想给，两个半人还能上错了，上错了还没表示，坐那四十分钟，二十分钟还舔脚脸告诉我快好了，在家来跟你家姓，真差劲,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
680,肉都臭了还上，服务特别差，不吃贵的就不给好脸，真是太差了，服务差也就算了，肉还臭了，真是恶心死了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
685,牛排上的有点慢    不过味道还可以   很便宜,Not Mentioned,Negative,Positive,Not Mentioned,Positive
688,还行，随便吃吃，牛排稍慢，口味一般,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Neutral
694,前面餐厅搞什么红包派送特别闹腾，而后面餐厅的顾客就没有人理了，好像我们是来蹭饭吃的。牛排煎的黑乎乎的，都糊了，咖啡居然是透明的，真的特别失望。,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
695,服务态度差 牛排没考好 大厅经理告诉生的也能吃,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Not Mentioned
698,牛排味道不错的，和家人一起去的。团购有些不能选,Not Mentioned,Not Mentioned,Negative,Not Mentioned,Positive
700,太难吃 服务不好 都***下班了  还接单 刚吃十分钟 就急忙都下班 能吃好么？ 太坑了 都别去了,Not Mentioned,Negative,Not Mentioned,Not Mentioned,Negative
